N_Ser,N_Par,Irradiation,Temperature,Current,Voltage,Label
1,1,580,40,1.818294722,18.01834578,3
1,1,580,45,1.82464358,18.08,3
1,1,580,50,1.831317594,18.13834578,3
1,1,580,55,1.837642132,18.2,3
1,1,580,60,1.844106937,18.26,3
1,1,580,65,1.850526352,18.32,3
1,1,580,70,1.857880998,18.37,3
1,1,580,75,1.865113173,18.42,3
1,1,580,80,1.872654545,18.465,3
1,1,580,85,1.881409622,18.495,3
1,1,580,90,1.89173339,18.505,3
1,1,590,10,1.8114779,17.94336696,3
1,1,590,15,1.817717448,18.00834578,3
1,1,590,20,1.824292384,18.07,3
1,1,590,25,1.8306961,18.13334578,3
1,1,590,30,1.837269696,18.195,3
1,1,590,35,1.843503851,18.26,3
1,1,590,40,1.849734877,18.325,3
1,1,590,45,1.856465002,18.385,3
1,1,590,50,1.862680166,18.45,3
1,1,590,55,1.869382382,18.51,3
1,1,590,60,1.876054017,18.57,3
1,1,590,65,1.882673828,18.63,3
1,1,590,70,1.889712954,18.685,3
1,1,590,75,1.897624336,18.73,3
1,1,590,80,1.905820442,18.77,3
1,1,590,85,1.914684908,18.8,3
1,1,590,90,1.92557276,18.805,3
1,1,600,10,1.842121268,18.245,3
1,1,600,15,1.848574472,18.31,3
1,1,600,20,1.855027408,18.375,3
1,1,600,25,1.861479813,18.44,3
1,1,600,30,1.867931189,18.505,3
1,1,600,35,1.874885463,18.565,3
1,1,600,40,1.881331295,18.63,3
1,1,600,45,1.88777057,18.695,3
1,1,600,50,1.894198143,18.76,3
1,1,600,55,1.901110257,18.82,3
1,1,600,60,1.907987383,18.88,3
1,1,600,65,1.914805344,18.94,3
1,1,600,70,1.922030799,18.995,3
1,1,600,75,1.930109878,19.04,3
1,1,600,80,1.938444117,19.08,3
1,1,600,85,1.948421721,19.1,3
1,1,600,90,1.959857131,19.1,3
1,1,610,10,1.872919242,18.545,3
1,1,610,15,1.879588231,18.61,3
1,1,610,20,1.88625691,18.675,3
1,1,610,25,1.892420059,18.745,3
1,1,610,30,1.899086928,18.81,3
1,1,610,35,1.905751549,18.875,3
1,1,610,40,1.912412007,18.94,3
1,1,610,45,1.919064913,19.005,3
1,1,610,50,1.926209423,19.065,3
1,1,610,55,1.932825484,19.13,3
1,1,610,60,1.939906567,19.19,3
1,1,610,65,1.946920103,19.25,3
1,1,610,70,1.954327661,19.305,3
1,1,610,75,1.962567647,19.35,3
1,1,610,80,1.971537809,19.385,3
1,1,610,85,1.98210641,19.4,3
1,1,610,90,1.994068137,19.395,3
1,1,620,10,1.903706964,18.845,3
1,1,620,15,1.91008674,18.915,3
1,1,620,20,1.916971143,18.98,3
1,1,620,25,1.923854832,19.045,3
1,1,620,30,1.930232145,19.115,3
1,1,620,35,1.937111855,19.18,3
1,1,620,40,1.943986771,19.245,3
1,1,620,45,1.950853009,19.31,3
1,1,620,50,1.957703829,19.375,3
1,1,620,55,1.964527748,19.44,3
1,1,620,60,1.971811027,19.5,3
1,1,620,65,1.979017196,19.56,3
1,1,620,70,1.986602029,19.615,3
1,1,620,75,1.995502707,19.655,3
1,1,620,80,2.004590192,19.69,3
1,1,620,85,2.015733346,19.7,3
1,1,620,90,2.029228417,19.68,3
1,1,630,10,1.933979365,19.15,3
1,1,630,15,1.941079896,19.215,3
1,1,630,20,1.947674934,19.285,3
1,1,630,25,1.954774215,19.35,3
1,1,630,30,1.961366819,19.42,3
1,1,630,35,1.968461502,19.485,3
1,1,630,40,1.975045538,19.555,3
1,1,630,45,1.982124678,19.62,3
1,1,630,50,1.989186103,19.685,3
1,1,630,55,1.996216686,19.75,3
1,1,630,60,2.003700144,19.81,3
1,1,630,65,2.011095574,19.87,3
1,1,630,70,2.01935898,19.92,3
1,1,630,75,2.027897631,19.965,3
1,1,630,80,2.038106784,19.99,3
1,1,630,85,2.049808772,19.995,3
1,1,630,90,2.063786641,19.97,3
1,1,640,10,1.964746502,19.45,3
1,1,640,15,1.972062788,19.515,3
1,1,640,20,1.978873431,19.585,3
1,1,640,25,1.985683109,19.655,3
1,1,640,30,1.992490932,19.725,3
1,1,640,35,1.999800452,19.79,3
1,1,640,40,2.006598396,19.86,3
1,1,640,45,2.013890039,19.925,3
1,1,640,50,2.020656004,19.995,3
1,1,640,55,2.027891881,20.06,3
1,1,640,60,2.035573203,20.12,3
1,1,640,65,2.043154038,20.18,3
1,1,640,70,2.051583244,20.23,3
1,1,640,75,2.061273255,20.265,3
1,1,640,80,2.071574364,20.29,3
1,1,640,85,2.084328689,20.285,3
1,1,640,90,2.099283789,20.25,3
1,1,650,10,1.995503384,19.75,3
1,1,650,15,2.002530179,19.82,3
1,1,650,20,2.009556402,19.89,3
1,1,650,25,2.016581504,19.96,3
1,1,650,30,2.023604459,20.03,3
1,1,650,35,2.031128658,20.095,3
1,1,650,40,2.038140225,20.165,3
1,1,650,45,2.045138496,20.235,3
1,1,650,50,2.052618736,20.3,3
1,1,650,55,2.060058527,20.365,3
1,1,650,60,2.067429381,20.43,3
1,1,650,65,2.075697788,20.485,3
1,1,650,70,2.084286569,20.535,3
1,1,650,75,2.094102181,20.57,3
1,1,650,80,2.105498978,20.585,3
1,1,650,85,2.118773995,20.575,3
1,1,650,90,2.135198889,20.525,3
1,1,660,10,2.02625001,20.05,3
1,1,660,15,2.03349245,20.12,3
1,1,660,20,2.040734227,20.19,3
1,1,660,25,2.047974707,20.26,3
1,1,660,30,2.054707372,20.335,3
1,1,660,35,2.061940712,20.405,3
1,1,660,40,2.069165532,20.475,3
1,1,660,45,2.076880511,20.54,3
1,1,660,50,2.084063136,20.61,3
1,1,660,55,2.091704863,20.675,3
1,1,660,60,2.099267733,20.74,3
1,1,660,65,2.107712362,20.795,3
1,1,660,70,2.116959666,20.84,3
1,1,660,75,2.127397995,20.87,3
1,1,660,80,2.139365097,20.88,3
1,1,660,85,2.153652489,20.86,3
1,1,660,90,2.171004244,20.8,3
1,1,670,10,2.056986378,20.35,3
1,1,670,15,2.064444447,20.42,3
1,1,670,20,2.071396348,20.495,3
1,1,670,25,2.078852138,20.565,3
1,1,670,30,2.086305057,20.635,3
1,1,670,35,2.093247178,20.71,3
1,1,670,40,2.100684905,20.78,3
1,1,670,45,2.108105038,20.85,3
1,1,670,50,2.115494201,20.92,3
1,1,670,55,2.123335787,20.985,3
1,1,670,60,2.131593601,21.045,3
1,1,670,65,2.140209439,21.1,3
1,1,670,70,2.149599701,21.145,3
1,1,670,75,2.160647901,21.17,3
1,1,670,80,2.173166226,21.175,3
1,1,670,85,2.188959098,21.14,3
1,1,670,90,2.207735709,21.065,3
1,1,680,10,2.087712485,20.65,3
1,1,680,15,2.094880688,20.725,3
1,1,680,20,2.102553468,20.795,3
1,1,680,25,2.109719017,20.87,3
1,1,680,30,2.117386724,20.94,3
1,1,680,35,2.124542716,21.015,3
1,1,680,40,2.13219291,21.085,3
1,1,680,45,2.139822889,21.155,3
1,1,680,50,2.147417362,21.225,3
1,1,680,55,2.155456718,21.29,3
1,1,680,60,2.163899776,21.35,3
1,1,680,65,2.172680453,21.405,3
1,1,680,70,2.182712305,21.445,3
1,1,680,75,2.19435799,21.465,3
1,1,680,80,2.207923713,21.46,3
1,1,680,85,2.224169267,21.42,3
1,1,680,90,2.244340846,21.33,3
1,1,690,10,2.11842833,20.95,3
1,1,690,15,2.125812038,21.025,3
1,1,690,20,2.133194698,21.1,3
1,1,690,25,2.141080893,21.17,3
1,1,690,30,2.148457663,21.245,3
1,1,690,35,2.155827243,21.32,3
1,1,690,40,2.163689398,21.39,3
1,1,690,45,2.171022526,21.465,3
1,1,690,50,2.179326548,21.53,3
1,1,690,55,2.187054681,21.6,3
1,1,690,60,2.195677971,21.66,3
1,1,690,65,2.205123132,21.71,3
1,1,690,70,2.215786031,21.745,3
1,1,690,75,2.228013299,21.76,3
1,1,690,80,2.242605511,21.745,3
1,1,690,85,2.260314178,21.69,3
1,1,690,90,2.281863353,21.585,3
1,1,700,10,2.149133909,21.25,3
1,1,700,15,2.156733096,21.325,3
1,1,700,20,2.164331067,21.4,3
1,1,700,25,2.17192668,21.475,3
1,1,700,30,2.179517822,21.55,3
1,1,700,35,2.187100664,21.625,3
1,1,700,40,2.194668407,21.7,3
1,1,700,45,2.202715119,21.77,3
1,1,700,50,2.210715071,21.84,3
1,1,700,55,2.219141223,21.905,3
1,1,700,60,2.227940167,21.965,3
1,1,700,65,2.237700886,22.01336696,3
1,1,700,70,2.248983438,22.04336696,3
1,1,700,75,2.261775227,22.05336696,3
1,1,700,80,2.277371921,22.02836696,3
1,1,700,85,2.296347484,21.96,3
1,1,700,90,2.319772831,21.835,3
1,1,710,10,2.179829217,21.55,3
1,1,710,15,2.187643853,21.625,3
1,1,710,20,2.194951352,21.705,3
1,1,710,25,2.202761834,21.78,3
1,1,710,30,2.210567142,21.855,3
1,1,710,35,2.218362869,21.93,3
1,1,710,40,2.226306435,22.00336696,3
1,1,710,45,2.234053858,22.07836696,3
1,1,710,50,2.242759801,22.14336696,3
1,1,710,55,2.25086787,22.21336696,3
1,1,710,60,2.260343654,22.26836696,3
1,1,710,65,2.270587617,22.31336696,3
1,1,710,70,2.281966988,22.34336696,3
1,1,710,75,2.295816082,22.34336696,3
1,1,710,80,2.312913052,22.30336696,3
1,1,710,85,2.333478495,22.21836696,3
1,1,710,90,2.35823726,22.07836696,3
1,1,720,10,2.210514251,21.85,3
1,1,720,15,2.218038501,21.93,3
1,1,720,20,2.226232106,22.00336696,3
1,1,720,25,2.233751525,22.08336696,3
1,1,720,30,2.24177077,22.15836696,3
1,1,720,35,2.249778961,22.23336696,3
1,1,720,40,2.25776714,22.30836696,3
1,1,720,45,2.265719772,22.38336696,3
1,1,720,50,2.274116873,22.45336696,3
1,1,720,55,2.282915716,22.51836696,3
1,1,720,60,2.292554955,22.57336696,3
1,1,720,65,2.303438069,22.61336696,3
1,1,720,70,2.31592089,22.63336696,3
1,1,720,75,2.330298705,22.62836696,3
1,1,720,80,2.348356309,22.57836696,3
1,1,720,85,2.370310509,22.47836696,3
1,1,720,90,2.397439458,22.31336696,3
1,1,730,10,2.24135423,22.14836696,3
1,1,730,15,2.249093773,22.22836696,3
1,1,730,20,2.256831398,22.30836696,3
1,1,730,25,2.265071235,22.38336696,3
1,1,730,30,2.272798221,22.46336696,3
1,1,730,35,2.281018358,22.53836696,3
1,1,730,40,2.289215449,22.61336696,3
1,1,730,45,2.297371699,22.68836696,3
1,1,730,50,2.305963534,22.75836696,3
1,1,730,55,2.31494224,22.82336696,3
1,1,730,60,2.325245589,22.87336696,3
1,1,730,65,2.336248523,22.91336696,3
1,1,730,70,2.349307224,22.92836696,3
1,1,730,75,2.365218505,22.90836696,3
1,1,730,80,2.384734545,22.84336696,3
1,1,730,85,2.408060309,22.72836696,3
1,1,730,90,2.437015951,22.54336696,3
1,1,740,10,2.272018725,22.44836696,3
1,1,740,15,2.279973514,22.52836696,3
1,1,740,20,2.287926077,22.60836696,3
1,1,740,25,2.29587436,22.68836696,3
1,1,740,30,2.30381459,22.76836696,3
1,1,740,35,2.312246087,22.84336696,3
1,1,740,40,2.320651048,22.91836696,3
1,1,740,45,2.329009088,22.99336696,3
1,1,740,50,2.337792517,23.06336696,3
1,1,740,55,2.347453347,23.12336696,3
1,1,740,60,2.357905439,23.17336696,3
1,1,740,65,2.369525225,23.20836696,3
1,1,740,70,2.383656996,23.21336696,3
1,1,740,75,2.400570644,23.18336696,3
1,1,740,80,2.420999666,23.10836696,3
1,1,740,85,2.446729093,22.96836696,3
1,1,740,90,2.476961186,22.76836696,3
1,1,750,10,2.302672928,22.74836696,3
1,1,750,15,2.310842907,22.82836696,3
1,1,750,20,2.319010305,22.90836696,3
1,1,750,25,2.327172747,22.98836696,3
1,1,750,30,2.335325892,23.06836696,3
1,1,750,35,2.343461949,23.14836696,3
1,1,750,40,2.352073575,23.22336696,3
1,1,750,45,2.360631298,23.29836696,3
1,1,750,50,2.369602716,23.36836696,3
1,1,750,55,2.379432392,23.42836696,3
1,1,750,60,2.390531525,23.47336696,3
1,1,750,65,2.402754272,23.50336696,3
1,1,750,70,2.417940487,23.49836696,3
1,1,750,75,2.435830837,23.45836696,3
1,1,750,80,2.458191439,23.36336696,3
1,1,750,85,2.485248337,23.20836696,3
1,1,750,90,2.517817532,22.98336696,3
1,1,760,10,2.333316829,23.04836696,3
1,1,760,15,2.341195808,23.13336696,3
1,1,760,20,2.349577905,23.21336696,3
1,1,760,25,2.357954254,23.29336696,3
1,1,760,30,2.366319844,23.37336696,3
1,1,760,35,2.374665709,23.45336696,3
1,1,760,40,2.383482612,23.52836696,3
1,1,760,45,2.392237592,23.60336696,3
1,1,760,50,2.401900174,23.66836696,3
1,1,760,55,2.411892679,23.72836696,3
1,1,760,60,2.423120432,23.77336696,3
1,1,760,65,2.436442398,23.79336696,3
1,1,760,70,2.452150148,23.78336696,3
1,1,760,75,2.47203053,23.72336696,3
1,1,760,80,2.4957819,23.61336696,3
1,1,760,85,2.524680235,23.43836696,3
1,1,760,90,2.559040255,23.19336696,3
1,1,770,10,2.363950418,23.34836696,3
1,1,770,15,2.37204437,23.43336696,3
1,1,770,20,2.380641038,23.51336696,3
1,1,770,25,2.389231055,23.59336696,3
1,1,770,30,2.39730233,23.67836696,3
1,1,770,35,2.406363529,23.75336696,3
1,1,770,40,2.414877673,23.83336696,3
1,1,770,45,2.423827115,23.90836696,3
1,1,770,50,2.433669046,23.97336696,3
1,1,770,55,2.444158186,24.03,3
1,1,770,60,2.456011861,24.07,3
1,1,770,65,2.470418759,24.08,3
1,1,770,70,2.487142482,24.06,3
1,1,770,75,2.508123759,23.98836696,3
1,1,770,80,2.533764926,23.85836696,3
1,1,770,85,2.56448674,23.66336696,3
1,1,770,90,2.60062548,23.39836696,3
1,1,780,10,2.394573685,23.64836696,3
1,1,780,15,2.402882523,23.73336696,3
1,1,780,20,2.411693602,23.81336696,3
1,1,780,25,2.419990629,23.89836696,3
1,1,780,30,2.428779599,23.97836696,3
1,1,780,35,2.437376907,24.06,3
1,1,780,40,2.446599457,24.135,3
1,1,780,45,2.455740415,24.21,3
1,1,780,50,2.465756717,24.275,3
1,1,780,55,2.476558281,24.33,3
1,1,780,60,2.489536418,24.36,3
1,1,780,65,2.504500645,24.365,3
1,1,780,70,2.522735444,24.33,3
1,1,780,75,2.544976996,24.245,3
1,1,780,80,2.572493816,24.095,3
1,1,780,85,2.605208118,23.87836696,3
1,1,780,90,2.643130068,23.59336696,3
1,1,790,10,2.425186614,23.94836696,3
1,1,790,15,2.434051231,24.03,3
1,1,790,20,2.442570145,24.115,3
1,1,790,25,2.451080076,24.2,3
1,1,790,30,2.460079804,24.28,3
1,1,790,35,2.468542643,24.365,3
1,1,790,40,2.477964903,24.44,3
1,1,790,45,2.48729344,24.515,3
1,1,790,50,2.497985655,24.575,3
1,1,790,55,2.509433375,24.625,3
1,1,790,60,2.522501674,24.655,3
1,1,790,65,2.538513787,24.65,3
1,1,790,70,2.558235627,24.6,3
1,1,790,75,2.58240561,24.495,3
1,1,790,80,2.61178231,24.325,3
1,1,790,85,2.646122048,24.09,3
1,1,790,90,2.686565078,23.77836696,3
1,1,800,10,2.456130228,24.245,3
1,1,800,15,2.464868537,24.33,3
1,1,800,20,2.473601368,24.415,3
1,1,800,25,2.482323802,24.5,3
1,1,800,30,2.491026925,24.585,3
1,1,800,35,2.500201714,24.665,3
1,1,800,40,2.509314418,24.745,3
1,1,800,45,2.519333914,24.815,3
1,1,800,50,2.530187941,24.875,3
1,1,800,55,2.542271458,24.92,3
1,1,800,60,2.556437288,24.94,3
1,1,800,65,2.573482639,24.925,3
1,1,800,70,2.594154248,24.865,3
1,1,800,75,2.620232923,24.74,3
1,1,800,80,2.651451583,24.55,3
1,1,800,85,2.688135457,24.29,3
1,1,800,90,2.729804331,23.96336696,3
1,1,810,10,2.486722488,24.545,3
1,1,810,15,2.495675336,24.63,3
1,1,810,20,2.504115251,24.72,3
1,1,810,25,2.513049653,24.805,3
1,1,810,30,2.522468457,24.885,3
1,1,810,35,2.531340162,24.97,3
1,1,810,40,2.541154425,25.045,3
1,1,810,45,2.55135321,25.115,3
1,1,810,50,2.562361115,25.175,3
1,1,810,55,2.575068628,25.215,3
1,1,810,60,2.590315664,25.225,3
1,1,810,65,2.608371215,25.2,3
1,1,810,70,2.631009064,25.12,3
1,1,810,75,2.658452953,24.98,3
1,1,810,80,2.691496422,24.77,3
1,1,810,85,2.730521878,24.485,3
1,1,810,90,2.774368895,24.135,3
1,1,820,10,2.517304353,24.845,3
1,1,820,15,2.526471586,24.93,3
1,1,820,20,2.535124775,25.02,3
1,1,820,25,2.544270641,25.105,3
1,1,820,30,2.553390715,25.19,3
1,1,820,35,2.562971181,25.27,3
1,1,820,40,2.572977029,25.345,3
1,1,820,45,2.583349664,25.415,3
1,1,820,50,2.595011736,25.47,3
1,1,820,55,2.608331746,25.505,3
1,1,820,60,2.624130263,25.51,3
1,1,820,65,2.643689332,25.47,3
1,1,820,70,2.668274497,25.37,3
1,1,820,75,2.697594712,25.21,3
1,1,820,80,2.732458907,24.98,3
1,1,820,85,2.773279118,24.675,3
1,1,820,90,2.818924346,24.305,3
1,1,830,10,2.547875797,25.145,3
1,1,830,15,2.557257233,25.23,3
1,1,830,20,2.566123351,25.32,3
1,1,830,25,2.575480037,25.405,3
1,1,830,30,2.584806952,25.49,3
1,1,830,35,2.594080092,25.575,3
1,1,830,40,2.604273404,25.65,3
1,1,830,45,2.615321354,25.715,3
1,1,830,50,2.627628157,25.765,3
1,1,830,55,2.641545887,25.795,3
1,1,830,60,2.658904735,25.785,3
1,1,830,65,2.679952279,25.73,3
1,1,830,70,2.705416787,25.62,3
1,1,830,75,2.737123382,25.435,3
1,1,830,80,2.774345968,25.18,3
1,1,830,85,2.816972166,24.855,3
1,1,830,90,2.863855782,24.47,3
1,1,840,10,2.578943573,25.44,3
1,1,840,15,2.588032218,25.53,3
1,1,840,20,2.597110862,25.62,3
1,1,840,25,2.606677622,25.705,3
1,1,840,30,2.615702903,25.795,3
1,1,840,35,2.625680495,25.875,3
1,1,840,40,2.636057458,25.95,3
1,1,840,45,2.64726607,26.015,3
1,1,840,50,2.660206823,26.06,3
1,1,840,55,2.675218413,26.08,3
1,1,840,60,2.693604653,26.06,3
1,1,840,65,2.71611482,25.99,3
1,1,840,70,2.743483794,25.86,3
1,1,840,75,2.777033834,25.655,3
1,1,840,80,2.816056521,25.38,3
1,1,840,85,2.861043282,25.03,3
1,1,840,90,2.909756558,24.625,3
1,1,850,10,2.609494163,25.74,3
1,1,850,15,2.618796469,25.83,3
1,1,850,20,2.628087171,25.92,3
1,1,850,25,2.637356084,26.01,3
1,1,850,30,2.647092193,26.095,3
1,1,850,35,2.657264456,26.175,3
1,1,850,40,2.667820213,26.25,3
1,1,850,45,2.679690545,26.31,3
1,1,850,50,2.693254701,26.35,3
1,1,850,55,2.709345805,26.36,3
1,1,850,60,2.728739555,26.33,3
1,1,850,65,2.752690175,26.245,3
1,1,850,70,2.782477181,26.09,3
1,1,850,75,2.817865912,25.865,3
1,1,850,80,2.859252882,25.565,3
1,1,850,85,2.90549298,25.2,3
1,1,850,90,2.956050706,24.775,3
1,1,860,10,2.640034224,26.04,3
1,1,860,15,2.649549904,26.13,3
1,1,860,20,2.659052121,26.22,3
1,1,860,25,2.668529123,26.31,3
1,1,860,30,2.678467291,26.395,3
1,1,860,35,2.688830997,26.475,3
1,1,860,40,2.700068473,26.545,3
1,1,860,45,2.712083458,26.605,3
1,1,860,50,2.726257458,26.64,3
1,1,860,55,2.743409423,26.64,3
1,1,860,60,2.76430433,26.595,3
1,1,860,65,2.790198999,26.49,3
1,1,860,70,2.8218637,26.315,3
1,1,860,75,2.859077657,26.07,3
1,1,860,80,2.902268725,25.75,3
1,1,860,85,2.950322554,25.365,3
1,1,860,90,3.002743065,24.92,3
1,1,870,10,2.671070745,26.335,3
1,1,870,15,2.680292425,26.43,3
1,1,870,20,2.690005525,26.52,3
1,1,870,25,2.699689448,26.61,3
1,1,870,30,2.709827564,26.695,3
1,1,870,35,2.720378988,26.775,3
1,1,870,40,2.731783552,26.845,3
1,1,870,45,2.744951818,26.895,3
1,1,870,50,2.759722498,26.925,3
1,1,870,55,2.777917885,26.915,3
1,1,870,60,2.800293642,26.855,3
1,1,870,65,2.828113205,26.73,3
1,1,870,70,2.86163833,26.535,3
1,1,870,75,2.901217823,26.265,3
1,1,870,80,2.946226118,25.925,3
1,1,870,85,2.996121289,25.52,3
1,1,870,90,3.050448069,25.055,3
1,1,880,10,2.701589677,26.635,3
1,1,880,15,2.71102392,26.73,3
1,1,880,20,2.720947168,26.82,3
1,1,880,25,2.730836655,26.91,3
1,1,880,30,2.741172278,26.995,3
1,1,880,35,2.751907119,27.075,3
1,1,880,40,2.763980601,27.14,3
1,1,880,45,2.777272034,27.19,3
1,1,880,50,2.793646578,27.205,3
1,1,880,55,2.812866639,27.185,3
1,1,880,60,2.836701943,27.11,3
1,1,880,65,2.866427183,26.965,3
1,1,880,70,2.902338724,26.745,3
1,1,880,75,2.943739278,26.455,3
1,1,880,80,2.990566241,26.095,3
1,1,880,85,3.042316329,25.67,3
1,1,880,90,3.09796139,25.19,3
1,1,890,10,2.732097906,26.935,3
1,1,890,15,2.742251522,27.025,3
1,1,890,20,2.751876796,27.12,3
1,1,890,25,2.761970274,27.21,3
1,1,890,30,2.772500579,27.295,3
1,1,890,35,2.78392241,27.37,3
1,1,890,40,2.796148593,27.435,3
1,1,890,45,2.810572418,27.475,3
1,1,890,50,2.827511939,27.485,3
1,1,890,55,2.848250889,27.45,3
1,1,890,60,2.874048779,27.355,3
1,1,890,65,2.905669579,27.19,3
1,1,890,70,2.943424865,26.95,3
1,1,890,75,2.986640188,26.64,3
1,1,890,80,3.035868304,26.255,3
1,1,890,85,3.088912184,25.815,3
1,1,890,90,3.145893188,25.32,3
1,1,900,10,2.763102654,27.23,3
1,1,900,15,2.772960641,27.325,3
1,1,900,20,2.782794116,27.42,3
1,1,900,25,2.79308976,27.51,3
1,1,900,30,2.803811479,27.595,3
1,1,900,35,2.815406331,27.67,3
1,1,900,40,2.828794697,27.725,3
1,1,900,45,2.843315981,27.765,3
1,1,900,50,2.861827089,27.76,3
1,1,900,55,2.884065609,27.71,3
1,1,900,60,2.911279953,27.6,3
1,1,900,65,2.945306493,27.41,3
1,1,900,70,2.984893205,27.15,3
1,1,900,75,3.030484467,26.815,3
1,1,900,80,3.081566516,26.41,3
1,1,900,85,3.136518557,25.95,3
1,1,900,90,3.194879863,25.44,3
1,1,910,10,2.793589313,27.53,3
1,1,910,15,2.803658266,27.625,3
1,1,910,20,2.813698785,27.72,3
1,1,910,25,2.824702343,27.805,3
1,1,910,30,2.835612162,27.89,3
1,1,910,35,2.847374285,27.965,3
1,1,910,40,2.860895971,28.02,3
1,1,910,45,2.877033987,28.045,3
1,1,910,50,2.89607125,28.035,3
1,1,910,55,2.920305561,27.965,3
1,1,910,60,2.949442615,27.835,3
1,1,910,65,2.985333181,27.625,3
1,1,910,70,3.027294236,27.34,3
1,1,910,75,3.07471586,26.985,3
1,1,910,80,3.127664212,26.56,3
1,1,910,85,3.183939314,26.085,3
1,1,910,90,3.243681971,25.56,3
1,1,920,10,2.824572473,27.825,3
1,1,920,15,2.834344186,27.925,3
1,1,920,20,2.845098135,28.015,3
1,1,920,25,2.855791723,28.105,3
1,1,920,30,2.866884872,28.19,3
1,1,920,35,2.879315499,28.26,3
1,1,920,40,2.893980461,28.305,3
1,1,920,45,2.910698092,28.325,3
1,1,920,50,2.931271746,28.3,3
1,1,920,55,2.956965322,28.215,3
1,1,920,60,2.988006076,28.065,3
1,1,920,65,3.026288766,27.83,3
1,1,920,70,3.070080028,27.525,3
1,1,920,75,3.119909822,27.145,3
1,1,920,80,3.174165575,26.705,3
1,1,920,85,3.231780043,26.215,3
1,1,920,90,3.292931122,25.675,3
1,1,930,10,2.855037128,28.125,3
1,1,930,15,2.865525835,28.22,3
1,1,930,20,2.875976369,28.315,3
1,1,930,25,2.886864751,28.405,3
1,1,930,30,2.89864502,28.485,3
1,1,930,35,2.911737323,28.55,3
1,1,930,40,2.926512283,28.595,3
1,1,930,45,2.944302001,28.605,3
1,1,930,50,2.966389185,28.565,3
1,1,930,55,2.99403931,28.46,3
1,1,930,60,3.027500188,28.285,3
1,1,930,65,3.067632527,28.03,3
1,1,930,70,3.113811224,27.7,3
1,1,930,75,3.164923852,27.305,3
1,1,930,80,3.221075667,26.845,3
1,1,930,85,3.280671774,26.335,3
1,1,930,90,3.342638565,25.785,3
1,1,940,10,2.8859982,28.42,3
1,1,940,15,2.896187672,28.52,3
1,1,940,20,2.907348561,28.61,3
1,1,940,25,2.918428846,28.7,3
1,1,940,30,2.930382569,28.78,3
1,1,940,35,2.944127757,28.84,3
1,1,940,40,2.960022135,28.875,3
1,1,940,45,2.978870199,28.875,3
1,1,940,50,3.002455686,28.82,3
1,1,940,55,3.032050061,28.695,3
1,1,940,60,3.067390429,28.5,3
1,1,940,65,3.109361302,28.225,3
1,1,940,70,3.15793414,27.87,3
1,1,940,75,3.210915,27.455,3
1,1,940,80,3.268400443,26.98,3
1,1,940,85,3.329384375,26.455,3
1,1,940,90,3.392816372,25.89,3
1,1,950,10,2.916440254,28.72,3
1,1,950,15,2.92734485,28.815,3
1,1,950,20,2.938198206,28.91,3
1,1,950,25,2.949974868,28.995,3
1,1,950,30,2.962095543,29.075,3
1,1,950,35,2.976483531,29.13,3
1,1,950,40,2.992969479,29.16,3
1,1,950,45,3.01336775,29.145,3
1,1,950,50,3.038948254,29.07,3
1,1,950,55,3.069937774,28.93,3
1,1,950,60,3.108213696,28.705,3
1,1,950,65,3.152027297,28.41,3
1,1,950,70,3.202449402,28.035,3
1,1,950,75,3.257312527,27.6,3
1,1,950,80,3.316758572,27.105,3
1,1,950,85,3.378544258,26.57,3
1,1,950,90,3.44281516,25.995,3
1,1,960,10,2.947378551,29.015,3
1,1,960,15,2.957981266,29.115,3
1,1,960,20,2.969540772,29.205,3
1,1,960,25,2.98099266,29.295,3
1,1,960,30,2.994291486,29.365,3
1,1,960,35,3.009312338,29.415,3
1,1,960,40,3.02688837,29.435,3
1,1,960,45,3.048822999,29.405,3
1,1,960,50,3.075861602,29.315,3
1,1,960,55,3.109289255,29.15,3
1,1,960,60,3.149431235,28.905,3
1,1,960,65,3.19564081,28.585,3
1,1,960,70,3.247358376,28.195,3
1,1,960,75,3.304716836,27.735,3
1,1,960,80,3.36494041,27.23,3
1,1,960,85,3.428162228,26.68,3
1,1,960,90,3.493965928,26.09,3
1,1,970,10,2.97830518,29.31,3
1,1,970,15,2.989112432,29.41,3
1,1,970,20,3.000358907,29.505,3
1,1,970,25,3.013007354,29.585,3
1,1,970,30,3.026458741,29.655,3
1,1,970,35,3.042099664,29.7,3
1,1,970,40,3.060747616,29.71,3
1,1,970,45,3.084195699,29.665,3
1,1,970,50,3.113190309,29.555,3
1,1,970,55,3.148507395,29.37,3
1,1,970,60,3.191039879,29.1,3
1,1,970,65,3.239650628,28.755,3
1,1,970,70,3.293244303,28.345,3
1,1,970,75,3.351947894,27.87,3
1,1,970,80,3.413560345,27.35,3
1,1,970,85,3.478249908,26.785,3
1,1,970,90,3.544951125,26.185,3
1,1,980,10,3.008711766,29.61,3
1,1,980,15,3.020229917,29.705,3
1,1,980,20,3.031668496,29.8,3
1,1,980,25,3.044490601,29.88,3
1,1,980,30,3.058594399,29.945,3
1,1,980,35,3.075353578,29.98,3
1,1,980,40,3.095056346,29.98,3
1,1,980,45,3.11999764,29.92,3
1,1,980,50,3.151457821,29.785,3
1,1,980,55,3.189196105,29.575,3
1,1,980,60,3.233588891,29.285,3
